source_id,designation_aw,tmass_designation,ra,dec,glon,glat,ecl_lat,b_band,parallax,parallax_error,pmra,pmdec,r_med_geo,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,M_G,j_m,h_m,ks_m,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,snr3,snr4,w3snr_aw,w4snr_aw,rmse,t_ds,gamma,gvar,verdict,verdict_reason,flag_v1_w3nm0,flag_v1_w4nm0,flag_v1_w3flg32,flag_v1_w4flg32,ph_qual_aw,ph_qual_as,flag_v2_release_inconsistent,flag_v3_subthreshold,p_chance_1as,v5_centroid,n1_flag,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag,nebular_flag,w3sky,w4sky,w3conf,w4conf
5088569744976851200,J034640.81-211258.3,03464081-2112581,56.670099,-21.216239,214.292424,-49.79403,-39.92999,outer_b30_50,4.403633,0.091065,13.206509,-12.816063,227.08064,0.969686,17.38152,18.987202,16.16715,10.600619,14.443,13.807,13.554,13.383,0.024,13.212,0.029,11.364,0.137,8.582,0.268,7.924818,4.051119,7.9,4.1,0.16471,161.016949,0.1,0.95013,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",False,True,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,1506.725,433.664,2.338,1.895
5140105504235761024,J013119.56-192721.5,01311944-1927216,22.831806,-19.456059,175.054576,-78.061322,-26.816404,core_b50,5.456353,0.188254,155.573164,-7.291167,182.26735,0.959688,18.669615,20.550055,17.379244,12.366071,15.543,15.019,14.739,14.554,0.029,14.243,0.043,11.779,0.191,8.357,0.22,5.684293,4.935,5.7,4.9,0.102822,150.847458,0.213329,0.946655,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.576305,False,False,2176.141,674.846,0.0,0.0
5144088274654153472,J021740.92-163519.0,02174091-1635188,34.420546,-16.588603,189.541839,-67.435011,-28.517639,core_b50,5.076713,0.053037,16.661391,-10.585997,195.22801,0.957785,16.238276,17.503307,15.144681,9.785565,13.692,13.126,12.855,12.696,0.023,12.551,0.024,11.537,0.173,7.612,0.121,6.275723,8.972727,6.3,8.9,0.059629,120.338983,0.1,0.937237,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.275149,False,False,2045.841,620.636,8.651,2.688
5173607619239332736,J024157.69-100641.4,02415770-1006414,40.490487,-10.111516,185.060107,-58.903111,-24.541419,core_b50,3.474548,0.171999,20.269021,-5.557051,285.52145,0.944443,18.537687,20.180193,17.302315,11.259493,15.54,15.017,14.784,14.57,0.029,14.385,0.043,11.729,0.163,7.594,0.107,6.660736,10.146729,6.6,10.1,0.065676,130.508475,0.391101,0.880512,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'A' in AllWISE,False,False,False,False,AABA,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.641864,False,False,2206.442,677.22,0.0,0.0
6181159431658866560,J130745.35-302936.8,13074534-3029365,196.938973,-30.493644,307.088355,32.246379,-21.451033,outer_b30_50,3.665219,0.058994,7.944555,-40.224322,271.10547,0.969512,16.111137,17.239832,15.061825,8.945446,13.705,13.078,12.877,12.698,0.023,12.597,0.025,12.207,0.308,8.478,0.255,3.525,4.257647,3.5,4.3,0.179024,100.0,0.1,0.746103,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.5, W4 S/N 4.3) — the excess is at the instrument floor, candidate I's failure mode",True,True,True,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.484017,False,False,2134.032,656.951,10.417,3.266
6186917402254534016,J130038.43-275304.8,13003843-2753046,195.160171,-27.884684,305.412811,34.942732,-19.703508,outer_b30_50,4.911749,0.107515,1.941203,-6.828036,202.85188,1.088702,17.073456,18.645126,15.871728,10.537561,14.206,13.536,13.23,13.109,0.024,12.928,0.027,11.786,0.211,8.487,0.247,5.145498,4.395547,5.2,4.4,0.180175,130.508475,0.1,0.826467,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,2204.659,682.57,0.0,0.0
6231151167357700608,J145719.92-224309.1,14571995-2243090,224.333033,-22.71923,337.366064,31.604308,-5.620388,outer_b30_50,3.677452,0.148526,-22.610259,-2.765418,269.33948,1.017739,17.666548,19.084332,16.545128,10.515048,15.001,14.406,14.245,14.041,0.029,13.858,0.043,11.956,0.243,8.698,0.297,4.467901,3.655556,4.5,3.7,0.087074,150.847458,0.1,0.991303,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.5, W4 S/N 3.7) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AACU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.445917,False,False,3054.461,1011.906,4.776,2.023
6254880896033640832,J152657.33-185146.3,15265751-1851448,231.738462,-18.863039,346.535625,30.544019,-0.061367,outer_b30_50,10.051895,0.123772,-236.451828,-123.301919,98.98008,0.977553,17.918028,20.012335,16.606022,12.940289,14.724,14.179,13.946,13.731,0.026,13.445,0.033,11.894,0.287,7.93,0.207,3.782927,5.244928,3.8,5.2,0.179849,120.338983,0.197763,0.913422,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",True,True,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.969414,False,False,3378.489,1113.789,3.143,2.246
6275177326624697856,J135902.10-234434.5,13590212-2344348,209.758743,-23.742924,322.281866,36.575885,-10.875978,outer_b30_50,3.463509,0.233972,-20.566596,20.491398,280.7884,1.078163,18.43241,20.156343,17.212135,11.190514,15.574,14.861,14.581,14.442,0.028,14.342,0.052,12.227,0.31,8.127,0.238,3.502258,4.561765,3.5,4.6,0.064244,130.508475,0.248233,1.131848,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.5, W4 S/N 4.6) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABC,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.736934,False,False,2780.111,895.107,6.752,1.542
6281791202598809344,J144010.41-191204.2,14401044-1912040,220.043358,-19.201198,335.48782,36.703616,-3.443689,outer_b30_50,3.392179,0.271675,-16.103866,3.284831,298.90686,0.881672,19.079592,20.70455,17.84384,11.701913,16.274,15.539,15.701,15.034,0.038,14.9,0.073,11.844,0.199,8.383,0.232,5.455779,4.679741,5.5,4.7,0.167721,150.847458,0.336108,0.852055,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUC,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.772727,False,False,3222.607,1054.507,4.626,2.276
6290839766683065600,J135815.52-190829.0,13581551-1908288,209.564643,-19.14141,324.013584,40.978916,-6.628366,outer_b30_50,3.489181,0.253512,-5.360022,-9.769143,292.97632,0.971192,18.981987,20.756443,17.69749,11.647824,15.714,15.361,14.819,14.742,0.03,14.464,0.052,12.104,0.287,7.983,0.171,3.782927,6.349123,3.8,6.3,0.156256,130.508475,0.336108,0.831908,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.476425,False,False,3066.953,994.439,7.949,3.496
6297846030869107072,J141419.31-160408.3,14141937-1604082,213.580356,-16.068924,330.322732,42.351954,-2.437887,outer_b30_50,5.070656,0.061636,-71.350329,0.179132,195.23169,1.002539,16.501242,17.987883,15.31726,10.04849,13.642,13.124,12.824,12.7,0.024,12.453,0.024,10.427,0.065,7.34,0.106,16.703077,10.242453,16.7,10.3,0.118992,171.186441,0.1,0.905356,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAA,AAAA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.734438,False,False,3194.34,1058.782,5.769,3.451
6331646633214607104,J144005.35-062153.0,14400535-0621527,220.02225,-6.36478,345.047244,47.425987,8.772845,outer_b30_50,5.113132,0.079195,-22.244592,-23.005045,194.3097,1.013261,16.973326,18.560175,15.771659,10.530854,14.028,13.455,13.23,13.09,0.022,12.905,0.026,12.105,0.265,8.289,0.243,4.096981,4.467901,4.1,4.5,0.115139,120.338983,0.1,1.100549,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.1, W4 S/N 4.5) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.327427,False,False,2996.717,980.297,3.025,2.554
6352297896829867264,J223157.70-785008.2,22315752-7850081,337.990776,-78.835628,310.802943,-36.067629,-60.604928,outer_b30_50,7.368221,0.171015,60.04958,-2.556343,135.79163,0.945132,18.603046,20.604856,17.256042,12.938681,15.139,14.507,14.153,14.031,0.026,13.855,0.032,11.716,0.182,8.65,0.277,5.965385,3.919495,6.0,3.9,0.047376,161.016949,0.125521,1.036688,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AACC,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.012912,False,False,1168.305,321.483,2.537,2.05
6353192010238173312,J232935.18-783954.7,23293520-7839549,352.396659,-78.66522,307.911122,-37.659817,-62.778258,outer_b30_50,10.37277,0.02386,-2.605983,14.947891,95.97429,1.086414,15.402843,16.805689,14.240126,10.492068,12.669,12.068,11.875,11.7,0.023,11.557,0.021,11.178,0.122,7.392,0.103,8.89918,10.540777,8.9,10.6,0.139448,100.0,0.1,0.861283,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABA,AABA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,1134.798,315.691,4.96,1.509
6383277500232569088,J220723.08-711803.7,22072314-7118037,331.846122,-71.301036,318.952614,-40.331588,-53.98684,outer_b30_50,4.4116,0.046057,-27.087398,6.670236,224.72678,1.001703,16.813576,18.261087,15.642293,10.055302,14.058,13.458,13.195,13.038,0.024,12.949,0.027,11.91,0.244,8.423,0.299,4.44959,3.631104,4.5,3.6,0.153215,120.338983,0.1,0.948675,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.5, W4 S/N 3.6) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.015731,False,False,1225.278,345.977,6.034,3.606
6454786712847394816,J203203.39-614828.2,20320349-6148276,308.013878,-61.807943,334.615056,-35.493351,-41.344454,outer_b30_50,4.6092,0.054201,-74.573969,-62.82862,215.20084,1.035234,16.554365,17.871132,15.480187,9.890145,14.005,13.426,13.282,13.141,0.024,12.966,0.025,12.205,0.3,8.186,0.207,3.619,5.244928,3.6,5.2,0.090841,110.169492,0.1,0.927494,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.138913,False,False,1442.94,415.196,4.484,2.467
6463967634938091136,J211304.39-544020.1,21130440-5440196,318.268253,-54.67233,342.353329,-42.08266,-36.543098,outer_b30_50,9.409124,0.070454,-9.63861,-41.620592,105.86842,0.983449,17.068636,18.948952,15.779845,11.944804,13.891,13.343,13.037,12.846,0.023,12.648,0.024,12.079,0.296,8.514,0.285,3.667905,3.809474,3.7,3.8,0.097225,100.0,0.1,0.968991,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.7, W4 S/N 3.8) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AACB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.027499,False,False,1593.223,464.642,4.645,3.048
6467644161303281024,J202722.21-581850.6,20272215-5818506,306.842805,-58.314124,338.955463,-35.312157,-37.844014,outer_b30_50,3.748808,0.07485,62.974892,-4.507426,263.291,1.083038,17.142948,18.2454,16.05684,10.040768,14.608,14.123,13.906,13.712,0.025,13.45,0.029,10.852,0.104,7.73,0.17,10.439423,6.386471,10.5,6.4,0.139785,161.016949,0.157554,0.857972,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.00215,False,False,1530.068,443.823,0.43,1.182
6487999729305751296,J235906.57-615027.5,23590653-6150274,359.777316,-61.840985,313.454995,-54.205202,-53.916596,core_b50,3.377853,0.037273,8.289191,-6.530506,291.35156,0.981021,16.203129,17.308702,15.167798,8.881042,13.802,13.197,12.934,12.839,0.023,12.746,0.023,11.135,0.114,7.682,0.153,9.523684,7.096078,9.5,7.1,0.080929,140.677966,0.1,0.873966,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.076304,False,False,1268.847,366.627,0.0,0.0
6519796299914629760,J224402.63-443250.4,22440266-4432496,341.010923,-44.547459,350.127688,-59.165161,-33.461149,core_b50,9.533643,0.078348,-36.661317,-76.920423,104.39861,0.920168,17.243534,19.300175,15.930159,12.15006,13.922,13.356,13.081,12.854,0.023,12.699,0.025,12.111,0.301,8.216,0.229,3.606977,4.741048,3.6,4.7,0.08048,110.169492,0.1,1.184487,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.6, W4 S/N 4.7) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.374686,False,False,1730.632,518.725,2.057,2.153
6544629594656866176,J224447.26-415008.1,22444720-4150076,341.197013,-41.835631,355.032589,-60.289034,-31.09328,core_b50,4.28256,0.039304,47.072992,-35.819498,230.9125,0.970834,15.682373,16.874193,14.596506,8.865136,13.185,12.574,12.373,12.217,0.022,12.153,0.023,11.983,0.289,7.838,0.166,3.756747,6.540361,3.8,6.5,0.153912,100.0,0.1,0.837558,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AACU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.661233,False,False,1820.88,549.417,6.768,3.744
6561289875879439744,J220319.11-471208.1,22031907-4712075,330.829747,-47.202337,350.017139,-51.603135,-32.784844,core_b50,5.460988,0.041131,42.289558,-47.020783,182.01465,0.980395,16.126978,17.496674,14.980424,9.826446,13.467,12.744,12.646,12.442,0.022,12.298,0.022,11.521,0.22,8.086,0.208,4.935,5.219712,4.9,5.2,0.186577,100.0,0.1,1.009676,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure,True,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.541831,False,False,1785.038,531.13,3.764,1.96
6571724378664214656,J215810.45-412704.0,21581048-4127045,329.543696,-41.45123,359.419546,-51.924399,-27.144398,core_b50,3.748901,0.247374,1.013729,5.178641,268.02374,1.01095,19.186655,20.903196,17.906054,12.045789,15.96,15.451,14.87,14.838,0.048,14.669,0.068,11.271,0.143,8.007,0.219,7.592308,4.957534,7.6,5.0,0.117045,161.016949,0.362563,0.870293,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.117121,False,False,1975.333,599.643,6.605,2.007
6575714845663713920,J212554.71-460115.3,21255468-4601154,321.478017,-46.020935,353.711595,-45.548143,-29.221273,outer_b30_50,5.964702,0.098108,25.59259,4.082914,166.8152,0.931882,17.428453,18.628609,15.981144,11.317275,14.102,13.523,13.302,12.988,0.024,12.778,0.026,11.502,0.179,8.254,0.264,6.065363,4.1125,6.1,4.1,0.173083,140.677966,0.1,1.744225,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.002438,False,False,1847.506,552.857,5.0,3.748
6588511275520335872,J215324.10-343318.2,21532402-3433182,328.350536,-34.555139,10.614884,-51.384307,-20.39533,core_b50,3.762294,0.034692,71.237136,-23.890291,263.1352,1.03581,15.423066,16.338625,14.479183,8.322171,13.292,12.659,12.467,12.359,0.024,12.299,0.024,11.052,0.14,7.303,0.14,7.755,7.755,7.8,7.8,0.107812,120.338983,0.1,0.720595,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.768015,False,False,2269.471,709.064,6.875,2.681
6626227784232981120,J220924.41-245337.1,22092442-2453367,332.351736,-24.893676,27.103319,-53.682217,-12.636526,core_b50,3.809934,0.04183,-5.932201,-28.455561,259.57666,0.995,15.684011,16.70176,14.681664,8.612683,13.425,12.789,12.595,12.444,0.023,12.38,0.025,11.802,0.287,8.141,0.292,3.782927,3.718151,3.8,3.7,0.179697,100.0,0.1,0.696386,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.8, W4 S/N 3.7) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.747523,False,False,2787.923,904.544,3.536,0.672
6629137779194966784,J222735.44-202241.7,22273541-2022420,336.897695,-20.378228,36.680803,-56.518145,-9.972334,core_b50,4.35059,0.050747,22.513218,22.627309,227.76642,1.034626,16.002827,17.08945,14.974319,9.215379,13.693,13.049,12.863,12.699,0.024,12.564,0.026,11.866,0.263,8.218,0.246,4.128137,4.413415,4.1,4.4,0.161,100.0,0.1,0.869765,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.1, W4 S/N 4.4) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AAUU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.314022,False,False,2987.76,982.292,0.0,2.664
6677369029275061120,J205542.24-415237.2,20554221-4152365,313.926016,-41.877158,359.634852,-40.266424,-23.524148,outer_b30_50,4.271127,0.150548,26.031819,-78.646605,231.92276,1.329593,17.53547,19.06253,16.328808,10.708753,14.667,14.224,13.987,13.796,0.026,13.48,0.033,11.579,0.254,8.267,0.262,4.274409,4.143893,4.3,4.1,0.066323,150.847458,0.116362,1.388368,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.3, W4 S/N 4.1) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.387123,False,False,2092.45,635.295,7.079,1.603
6686906807312590336,J200313.76-415101.6,20031376-4151008,300.80734,-41.850579,358.317219,-30.564905,-20.955676,outer_b30_50,4.579198,0.101349,2.207387,-75.307617,217.37627,0.979068,17.794922,19.403385,16.576391,11.108861,14.928,14.278,14.015,13.932,0.027,13.764,0.038,12.021,0.282,8.104,0.221,3.85,4.91267,3.9,4.9,0.049173,130.508475,0.169955,0.849216,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.9, W4 S/N 4.9) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AACB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.57188,False,False,2174.188,665.81,2.034,3.858
6800143551352260864,J203949.96-253239.6,20394993-2532396,309.958231,-25.544382,19.19402,-34.222537,-6.922693,outer_b30_50,6.90359,0.091534,26.375966,-5.912432,144.06451,0.923201,17.446804,19.238266,16.171633,11.654019,14.312,13.673,13.386,13.152,0.025,12.968,0.029,11.281,0.176,8.141,0.279,6.16875,3.891398,6.2,3.9,0.08138,161.016949,0.1,0.953511,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.5651,False,False,3105.487,1016.05,7.032,3.761
6818319474991653504,J214530.56-202856.2,21453058-2028557,326.377408,-20.48228,31.473906,-47.192704,-6.58694,outer_b30_50,4.98487,0.241652,-13.496828,-28.201967,200.13641,0.960605,18.532284,20.367544,17.24724,12.025653,15.353,14.721,14.529,14.269,0.029,13.939,0.038,11.809,0.23,8.461,0.271,4.720435,4.006273,4.7,4.0,0.063886,161.016949,0.157554,0.935802,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.7, W4 S/N 4.0) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AAUU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.574037,False,False,3108.709,1028.869,2.94,1.545
6839371343092270976,J215924.35-151013.2,21592438-1510128,329.851543,-15.170365,40.624386,-48.370736,-2.709809,outer_b30_50,5.473724,0.108249,-39.669885,-49.49578,180.94418,1.059413,17.524233,18.912165,16.19361,11.23651,14.494,13.932,13.672,13.305,0.025,13.039,0.036,10.998,0.165,8.072,0.261,6.58,4.15977,6.6,4.2,0.102251,171.186441,0.107871,1.0616,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.908629,False,False,3297.14,1111.768,5.819,3.107
